,PKMuestreo,FechaMuestreo,IDPiscina,PesoPromedio,KilosAlimento,IDAlimento,PKPiscina,NombrePiscina,pondName,mlResultWeightCv,PkTipAlim,Activo,CodTipAlim,TamAlim,ProtAlim,USDAlim,feed_cost,FechaSiembra,FechaCosecha,FechaCosecha_join,CantidadSembrada,PKCiclo,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,VentaUSDReal,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,cumulative_biomass_diff,cumulative_biomass_diff_2weeks,weekly_fcr,cumulative_feed_2weeks,fcr_2weeks,kg/ha/day,cumulative_fcr,2week_FechaMuestreo,2week_PesoPromedio2,2week_growth_rate,1week_FechaMuestreo,1week_PesoPromedio2,1week_growth_rate,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Codigo,Proceso,Descripcion,Proveedor,Especie,Origen,MnProveedor,VentaUSDReal_cum,feed_cost_cum,ABW,Entero/lb,Cola/lb,Entero/KG,Cola/KG,live_value_entero,live_value_cola,active_profit_entero,active_profit_entero_ha_day,active_profit_cola,active_profit_cola_ha_day
59,77134,2023-03-06,93,0.0,283.0,6,93,86,BG86,,6,1,1/2 35% PRO2,0.5,35,1.732,490.156,2023-02-28,2023-03-14,2023-03-14,4040000,3644,2.2,,6,,,0.0,0.0,0.0,0.0,0.0,0.0,4040000.0,,,,,,,,,18.4,,,,,,,,1836364.0,,,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,GAR,0.0,490.156,,,,,,,,,,,
60,79243,2023-07-31,95,0.0,154.0,40,95,88,BG88,,40,1,1MM IG1,1.0,35,1.44,221.76,2023-07-19,2023-08-09,2023-08-09,645000,3691,0.25,,12,,,0.0,0.0,0.0,0.0,0.0,0.0,645000.0,,,,,,,,,88.0,,,,,,,,2580000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,221.76,,,,,,,,,,,
61,74069,2022-08-08,94,0.0,63.0,21,94,87,BG87,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,103.32,2022-07-26,2022-08-10,2022-08-10,600000,3591,0.25,,13,,,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,,,,,,,,,36.0,,,,,,,,2400000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,103.32,,,,,,,,,,,
62,77906,2023-05-01,93,0.0,87.0,6,93,86,BG86,,6,1,1/2 35% PRO2,0.5,35,1.732,150.684,2023-04-26,2023-05-11,2023-05-11,1560000,3664,2.2,,5,2023-05-08,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1560000.0,1326000.0,0.0,0.0,,,,,,5.6,inf,,,,,,,709091.0,>160k,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,0.0,150.684,,,,,,,,,,,
63,77011,2023-02-27,97,0.0,33.0,6,97,90,BG90,,6,1,1/2 35% PRO2,0.5,35,1.732,57.156,2023-02-24,2023-03-13,2023-03-13,1100000,3642,0.5,,3,,,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0,,,,,,,,,9.4,,,,,,,,2200000.0,,,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,SANL,0.0,57.156,,,,,,,,,,,
64,80295,2023-09-04,97,0.0,63.0,40,97,90,BG90,,40,1,1MM IG1,1.0,35,1.44,90.72,2023-09-01,2023-09-26,2023-09-26,773500,3706,0.5,,3,2023-09-18,85.0,0.0,0.0,0.0,0.0,0.0,0.0,773500.0,657475.0,0.0,0.0,,,,,,18.0,inf,,,,,,,1547000.0,,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,GAR,0.0,90.72,,,,,,,,,,,
65,80294,2023-09-04,96,0.0,20.0,6,96,89,BG89,,6,1,1/2 35% PRO2,0.5,35,1.732,34.64,2023-09-01,2023-09-26,2023-09-26,773500,3705,0.15000001,,3,2023-09-18,85.0,0.0,0.0,0.0,0.0,0.0,0.0,773500.0,657475.0,0.0,0.0,,,,,,19.0,inf,,,,,,,5156666.0,,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,GAR,0.0,34.64,,,,,,,,,,,
66,80292,2023-09-04,94,0.0,19.0,6,94,87,BG87,,6,1,1/2 35% PRO2,0.5,35,1.732,32.908,2023-09-01,2023-09-23,2023-09-23,712500,3703,0.25,,3,2023-09-18,85.0,0.0,0.0,0.0,0.0,0.0,0.0,712500.0,605625.0,0.0,0.0,,,,,,10.9,inf,,,,,,,2850000.0,,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,GAR,0.0,32.908,,,,,,,,,,,
67,77012,2023-02-27,98,0.0,36.0,6,98,91,BG91,,6,1,1/2 35% PRO2,0.5,35,1.732,62.352,2023-02-24,2023-03-14,2023-03-14,1300000,3643,0.5,,3,,,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,,,,,,,,,10.3,,,,,,,,2600000.0,,,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,SANL,0.0,62.352,,,,,,,,,,,
68,69556,2021-08-09,93,0.0,112.0,21,93,86,BG86,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,183.67999999999998,2021-08-07,2021-08-31,2021-08-31,2086000,3475,2.2,,2,2021-08-16,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2086000.0,1877400.0,0.0,0.0,,,,,,7.3,inf,,,,,,,948182.0,>160k,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,183.67999999999998,,,,,,,,,,,
69,67781,2021-02-22,83,0.0,300.0,15,83,76,BG76,,15,1,T1.2MM 35%,1.2,35,1.2,360.0,2021-02-20,2021-05-29,2021-05-29,987198,3418,8.6999998,,2,2021-03-08,95.0,0.0,0.0,0.0,0.0,0.0,0.0,987198.0,937838.0,0.0,0.0,,,,,,4.9,inf,,,,,,,113471.0,<130K,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,360.0,,,,,,,,,,,
70,67782,2021-02-22,84,0.0,175.0,15,84,77,BG77,,15,1,T1.2MM 35%,1.2,35,1.2,210.0,2021-02-20,2021-05-28,2021-05-28,880000,3419,7.3000002,,2,2021-03-08,95.0,0.0,0.0,0.0,0.0,0.0,0.0,880000.0,836000.0,0.0,0.0,,,,,,3.4,inf,,,,,,,120548.0,<130K,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,210.0,,,,,,,,,,,
71,80291,2023-09-04,93,0.0,180.0,40,93,86,BG86,,40,1,1MM IG1,1.0,35,1.44,259.2,2023-09-04,2023-09-26,2023-09-26,2992000,3708,2.2,,0,2023-09-04,95.0,0.0,0.0,0.0,0.0,0.0,0.0,2992000.0,2842400.0,0.0,0.0,,,,,,11.7,inf,,,,,,,1360000.0,,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,GN,0.0,259.2,,,,,,,,,,,
72,80276,2023-09-04,78,0.0,142.0,6,78,71,BG71,,6,1,1/2 35% PRO2,0.5,35,1.732,245.944,2023-08-30,2023-09-24,2023-09-24,2618000,3702,2.8,,5,2023-09-18,85.0,0.0,0.0,0.0,0.0,0.0,0.0,2618000.0,2225300.0,0.0,0.0,,,,,,7.2,inf,,,,,,,935000.0,>160k,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,GAR,0.0,245.944,,,,,,,,,,,
73,78623,2023-06-19,97,0.0,45.0,6,97,90,BG90,,6,1,1/2 35% PRO2,0.5,35,1.732,77.94,2023-06-15,2023-07-08,2023-07-08,910000,3679,0.5,,4,,,0.0,0.0,0.0,0.0,0.0,0.0,910000.0,,,,,,,,,12.9,,,,,,,,1820000.0,,,GENOMAR,VLL,L,Laboratorio,GEN,V,L,PUNK SP,0.0,77.94,,,,,,,,,,,
74,69458,2021-07-12,94,0.0,324.0,29,94,87,BG87,,29,1,I1/2-T1.2,0.5,35,1.2,388.8,2021-07-10,2021-07-21,2021-07-21,1666000,3468,0.25,,2,,,0.0,0.0,0.0,0.0,0.0,0.0,1666000.0,,,,,,,,,185.1,,,,,,,,6664000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,P&A,0.0,388.8,,,,,,,,,,,
75,67776,2021-02-22,78,0.0,400.0,23,78,71,BG71,,23,1,Mix Ig1-RL,1.2,35,1.25,500.0,2021-02-22,2021-05-12,2021-05-12,352800,3420,2.8,,0,2021-02-22,95.0,0.0,0.0,0.0,0.0,0.0,0.0,352800.0,335160.0,0.0,0.0,,,,,,20.4,inf,,,,,,,126000.0,<130K,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,500.0,,,,,,,,,,,
76,78620,2023-06-19,94,0.0,45.0,6,94,87,BG87,,6,1,1/2 35% PRO2,0.5,35,1.732,77.94,2023-06-15,2023-07-06,2023-07-06,902500,3676,0.25,,4,,,0.0,0.0,0.0,0.0,0.0,0.0,902500.0,,,,,,,,,25.7,,,,,,,,3610000.0,,,GENOMAR,VLL,L,Laboratorio,GEN,V,L,PUNK SP,0.0,77.94,,,,,,,,,,,
77,78619,2023-06-19,93,0.0,93.0,6,93,86,BG86,,6,1,1/2 35% PRO2,0.5,35,1.732,161.076,2023-06-16,2023-07-10,2023-07-10,3344000,3680,2.2,,3,,,0.0,0.0,0.0,0.0,0.0,0.0,3344000.0,,,,,,,,,6.0,,,,,,,,1520000.0,,,GENOMAR,VLL,L,Laboratorio,GEN,V,L,PUNK SP,0.0,161.076,,,,,,,,,,,
78,78604,2023-06-19,78,0.0,62.0,6,78,71,BG71,,6,1,1/2 35% PRO2,0.5,35,1.732,107.384,2023-06-17,2023-07-11,2023-07-11,1677700,3681,2.8,,2,,,0.0,0.0,0.0,0.0,0.0,0.0,1677700.0,,,,,,,,,3.2,,,,,,,,599179.0,>160k,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,107.384,,,,,,,,,,,
79,75019,2022-10-24,93,0.0,202.0,6,93,86,BG86,,6,1,1/2 35% PRO2,0.5,35,1.732,349.864,2022-10-17,2022-11-06,2022-11-06,1700000,3616,2.2,,7,,,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,,,,,,,,,13.1,,,,,,,,772727.0,>160k,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,0.0,349.864,,,,,,,,,,,
80,80293,2023-09-04,95,0.0,19.0,6,95,88,BG88,,6,1,1/2 35% PRO2,0.5,35,1.732,32.908,2023-09-01,2023-09-23,2023-09-23,712500,3704,0.25,,3,2023-09-18,85.0,0.0,0.0,0.0,0.0,0.0,0.0,712500.0,605625.0,0.0,0.0,,,,,,10.9,inf,,,,,,,2850000.0,,0.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,GAR,0.0,32.908,,,,,,,,,,,
81,78621,2023-06-19,95,0.0,45.0,6,95,88,BG88,,6,1,1/2 35% PRO2,0.5,35,1.732,77.94,2023-06-15,2023-07-06,2023-07-06,902500,3677,0.25,,4,,,0.0,0.0,0.0,0.0,0.0,0.0,902500.0,,,,,,,,,25.7,,,,,,,,3610000.0,,,GENOMAR,VLL,L,Laboratorio,GEN,V,L,PUNK SP,0.0,77.94,,,,,,,,,,,
82,78622,2023-06-19,96,0.0,45.0,6,96,89,BG89,,6,1,1/2 35% PRO2,0.5,35,1.732,77.94,2023-06-15,2023-07-07,2023-07-07,910000,3678,0.15000001,,4,,,0.0,0.0,0.0,0.0,0.0,0.0,910000.0,,,,,,,,,42.9,,,,,,,,6066666.0,,,GENOMAR,VLL,L,Laboratorio,GEN,V,L,PUNK SP,0.0,77.94,,,,,,,,,,,
83,68070,2021-03-22,98,0.001,101.0,28,98,91,BG91,,28,1,I1/6-1/4-1/2,0.5,35,1.4,141.39999999999998,2021-03-13,2021-04-06,2021-04-06,910000,3429,0.5,7.0,9,2021-03-29,95.0,0.001,0.0,0.0,0.0,0.0,0.0,910000.0,864500.0,1.0,1.0,0.0,,inf,138.0,,28.9,138.0,,,,2021-03-15,0.001,0.0,1820000.0,,2.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,202.07999999999998,,,,,,,,,,,
84,68008,2021-03-15,96,0.001,40.0,21,96,89,BG89,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,65.6,2021-03-12,2021-04-05,2021-04-05,1078800,3427,0.15000001,,3,2021-03-22,90.0,0.001,0.0,0.0,0.0,0.0,0.0,1078800.0,970920.0,1.0,1.0,,,,,,38.1,40.0,,,,,,,7192000.0,,7.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,65.6,,,,,,,,,,,
85,68069,2021-03-22,97,0.001,64.0,28,97,90,BG90,,28,1,I1/6-1/4-1/2,0.5,35,1.4,89.6,2021-03-13,2021-04-06,2021-04-06,770000,3428,0.5,7.0,9,2021-03-22,90.0,0.001,0.0,0.0,0.0,0.0,0.0,770000.0,693000.0,1.0,1.0,0.0,,inf,88.0,,18.3,88.0,,,,2021-03-15,0.001,0.0,1540000.0,,2.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,128.95999999999998,,,,,,,,,,,
86,68007,2021-03-15,95,0.001,54.0,21,95,88,BG88,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,88.55999999999999,2021-03-12,2021-04-03,2021-04-03,1438400,3426,0.25,,3,2021-03-22,90.0,0.001,0.0,0.0,0.0,0.0,0.0,1438400.0,1294560.0,1.0,1.0,,,,,,30.9,54.0,,,,,,,5753600.0,,4.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,88.55999999999999,,,,,,,,,,,
87,67483,2021-02-08,97,0.001,41.0,11,97,90,BG90,,11,1,1/6 35%,0.16,35,1.68,68.88,2021-02-06,2021-02-24,2021-02-24,1400000,3416,0.5,,2,2021-02-15,95.0,0.001,0.0,0.0,0.0,0.0,0.0,1400000.0,1330000.0,1.0,1.0,,,,,,11.7,41.0,,,,,,,2800000.0,,2.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,68.88,,,,,,,,,,,
88,68010,2021-03-15,98,0.001,37.0,21,98,91,BG91,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,60.68,2021-03-13,2021-04-06,2021-04-06,910000,3429,0.5,,2,2021-03-29,95.0,0.001,0.0,0.0,0.0,0.0,0.0,910000.0,864500.0,1.0,1.0,,,,,,10.6,37.0,,,,,,,1820000.0,,2.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,60.68,,,,,,,,,,,
89,68009,2021-03-15,97,0.001,24.0,21,97,90,BG90,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,39.36,2021-03-13,2021-04-06,2021-04-06,770000,3428,0.5,,2,2021-03-22,90.0,0.001,0.0,0.0,0.0,0.0,0.0,770000.0,693000.0,1.0,1.0,,,,,,6.9,24.0,,,,,,,1540000.0,,2.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,39.36,,,,,,,,,,,
90,67484,2021-02-08,98,0.001,51.0,11,98,91,BG91,,11,1,1/6 35%,0.16,35,1.68,85.67999999999999,2021-02-06,2021-02-25,2021-02-25,1729412,3417,0.5,,2,,,0.001,0.0,0.0,0.0,0.0,0.0,1729412.0,,,,,,,,,14.6,,,,,,,,3458824.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,85.67999999999999,,,,,,,,,,,
91,68006,2021-03-15,94,0.001,40.0,21,94,87,BG87,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,65.6,2021-03-12,2021-04-04,2021-04-04,1078800,3425,0.25,,3,2021-03-22,90.0,0.001,0.0,0.0,0.0,0.0,0.0,1078800.0,970920.0,1.0,1.0,,,,,,22.9,40.0,,,,,,,4315200.0,,4.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,65.6,,,,,,,,,,,
92,71609,2022-02-28,95,0.003,16.0,21,95,88,BG88,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,26.24,2022-02-27,2022-03-14,2022-03-14,1387000,3541,0.25,,1,,,0.003,0.0,0.0,0.0,0.0,0.0,1387000.0,,,,,,,,,9.1,,,,,,,,5548000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,26.24,,,,,,,,,,,
93,71610,2022-02-28,97,0.003,47.0,28,97,90,BG90,,28,1,I1/6-1/4-1/2,0.5,35,1.4,65.8,2022-02-27,2022-03-11,2022-03-11,1620000,3542,0.5,,1,,,0.003,0.0,0.0,0.0,0.0,0.0,1620000.0,,,,,,,,,13.4,,,,,,,,3240000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,65.8,,,,,,,,,,,
94,71608,2022-02-28,94,0.003,17.0,21,94,87,BG87,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,27.88,2022-02-27,2022-03-15,2022-03-15,1444000,3540,0.25,,1,2022-02-28,97.0,0.003,0.0,0.0,0.0,0.0,0.0,1444000.0,1400680.0,4.0,4.0,,,,,,9.7,4.25,,,,,,,5776000.0,,16.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,27.88,,,,,,,,,,,
95,71611,2022-02-28,98,0.003,99.0,28,98,91,BG91,,28,1,I1/6-1/4-1/2,0.5,35,1.4,138.6,2022-02-27,2022-03-11,2022-03-11,1560000,3543,0.5,,1,,,0.003,0.0,0.0,0.0,0.0,0.0,1560000.0,,,,,,,,,28.3,,,,,,,,3120000.0,,,PROMARISCO,VLL,L,Laboratorio,PROM,V,L,SP,0.0,138.6,,,,,,,,,,,
96,72520,2022-05-02,95,0.006,81.0,21,95,88,BG88,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,132.84,2022-04-28,2022-05-22,2022-05-22,1547000,3564,0.25,,4,,,0.006,0.0,0.0,0.0,0.0,0.0,1547000.0,,,,,,,,,46.3,,,,,,,,6188000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,801.96,,,,,,,,,,,
97,72573,2022-05-09,94,0.006,81.0,22,94,87,BG87,,22,1,Mix Ig1/4-1/2,0.5,35,1.64,132.84,2022-04-28,2022-05-21,2022-05-21,560000,3563,0.25,7.0,11,,,0.006,0.0,0.0,0.0,0.0,0.0,560000.0,,,,,,,123.0,,46.3,,,,,2022-05-02,0.006,0.0,2240000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,132.84,,,,,,,,,,,
98,72519,2022-05-02,94,0.006,42.0,21,94,87,BG87,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,68.88,2022-04-28,2022-05-21,2022-05-21,560000,3563,0.25,,4,,,0.006,0.0,0.0,0.0,0.0,0.0,560000.0,,,,,,,,,24.0,,,,,,,,2240000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,201.72,,,,,,,,,,,
99,72574,2022-05-09,95,0.006,408.0,22,95,88,BG88,,22,1,Mix Ig1/4-1/2,0.5,35,1.64,669.12,2022-04-28,2022-05-22,2022-05-22,1547000,3564,0.25,7.0,11,,,0.006,0.0,0.0,0.0,0.0,0.0,1547000.0,,,,,,,489.0,,233.1,,,,,2022-05-02,0.006,0.0,6188000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,669.12,,,,,,,,,,,
100,72646,2022-05-16,98,0.006,28.0,21,98,91,BG91,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,45.919999999999995,2022-05-12,2022-05-24,2022-05-24,1445000,3569,0.5,,4,,,0.006,0.0,0.0,0.0,0.0,0.0,1445000.0,,,,,,,,,8.0,,,,,,,,2890000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MG,0.0,45.919999999999995,,,,,,,,,,,
101,81156,2023-10-16,93,0.0089999999999999,23.0,6,93,86,BG86,,6,1,1/2 35% PRO2,0.5,35,1.732,39.836,2023-10-12,,2023-10-24,1326000,3716,2.2,,4,,,0.0089999999999999,0.0,0.0,0.0,0.0,0.0,1326000.0,,,,,,,,,1.5,,,,,,,,602727.0,>160k,,GENOMAR,VLL,L,Laboratorio,GEN,V,L,PUNK SP,0.0,39.836,,,,,,,,,,,
102,81157,2023-10-16,95,0.0089999999999999,15.0,6,95,88,BG88,,6,1,1/2 35% PRO2,0.5,35,1.732,25.98,2023-10-12,,2023-10-24,722500,3718,0.25,,4,,,0.0089999999999999,0.0,0.0,0.0,0.0,0.0,722500.0,,,,,,,,,8.6,,,,,,,,2890000.0,,,GENOMAR,VLL,L,Laboratorio,GEN,V,L,PUNK SP,0.0,25.98,,,,,,,,,,,
103,81158,2023-10-16,96,0.0089999999999999,15.0,6,96,89,BG89,,6,1,1/2 35% PRO2,0.5,35,1.732,25.98,2023-10-12,,2023-10-24,722500,3719,0.15000001,,4,,,0.0089999999999999,0.0,0.0,0.0,0.0,0.0,722500.0,,,,,,,,,14.3,,,,,,,,4816666.0,,,GENOMAR,VLL,L,Laboratorio,GEN,V,L,PUNK SP,0.0,25.98,,,,,,,,,,,
104,81141,2023-10-16,78,0.0089999999999999,66.0,6,78,71,BG71,,6,1,1/2 35% PRO2,0.5,35,1.732,114.312,2023-10-11,,2023-10-24,2754000,3715,2.8,,5,,,0.0089999999999999,0.0,0.0,0.0,0.0,0.0,2754000.0,,,,,,,,,3.4,,,,,,,,983571.0,>160k,,GENOMAR,VLL,L,Laboratorio,GEN,V,L,PUNK SP,0.0,114.312,,,,,,,,,,,
105,69116,2021-06-14,96,0.01,67.0,21,96,89,BG89,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,109.88,2021-06-10,2021-07-03,2021-07-03,1330000,3456,0.15000001,,4,2021-06-21,90.0,0.01,0.0,0.0,0.0,0.0,0.0,1330000.0,1197000.0,12.0,12.0,,,,,,63.8,5.583,,,,,,,8866666.0,,80.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,109.88,,,,,,,,,,,
106,68863,2021-05-24,96,0.01,106.0,24,96,89,BG89,,24,1,IMi Ig1/4-1/2-T,0.5,35,1.4,148.39999999999998,2021-05-12,2021-06-03,2021-06-03,1261500,3443,0.15000001,7.0,12,2021-05-31,85.0,0.01,0.0,0.0,0.0,0.0,0.0,1261500.0,1072275.0,11.0,11.0,11.0,,9.636,163.0,,101.0,14.818,,,,2021-05-17,0.0,0.01,8409999.0,,73.0,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,AQ,0.0,241.87999999999997,,,,,,,,,,,
107,68862,2021-05-24,95,0.01,101.0,24,95,88,BG88,,24,1,IMi Ig1/4-1/2-T,0.5,35,1.4,141.39999999999998,2021-05-12,2021-06-04,2021-06-04,1095000,3444,0.25,7.0,12,2021-05-24,95.0,0.01,0.0,0.0,0.0,0.0,0.0,1095000.0,1040250.0,10.0,10.0,10.0,,10.1,154.0,,57.7,15.4,,,,2021-05-17,0.0,0.01,4380000.0,,40.0,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,AQ,0.0,228.32,,,,,,,,,,,
108,68865,2021-05-24,98,0.01,104.0,24,98,91,BG91,,24,1,IMi Ig1/4-1/2-T,0.5,35,1.4,145.6,2021-05-12,2021-06-07,2021-06-07,1274000,3446,0.5,7.0,12,2021-05-31,85.0,0.01,0.0,0.0,0.0,0.0,0.0,1274000.0,1082900.0,11.0,11.0,11.0,,9.455,161.0,,29.7,14.636,,,,2021-05-17,0.0,0.01,2548000.0,,22.0,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,AQ,0.0,239.07999999999998,,,,,,,,,,,
109,68864,2021-05-24,97,0.01,106.0,24,97,90,BG90,,24,1,IMi Ig1/4-1/2-T,0.5,35,1.4,148.39999999999998,2021-05-12,2021-06-05,2021-06-05,1190000,3445,0.5,7.0,12,2021-05-31,85.0,0.01,0.0,0.0,0.0,0.0,0.0,1190000.0,1011500.0,10.0,10.0,10.0,,10.6,165.0,,30.3,16.5,,,,2021-05-17,0.0,0.01,2380000.0,,20.0,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,AQ,0.0,245.15999999999997,,,,,,,,,,,
110,79703,2023-08-14,93,0.01,171.0,40,93,86,BG86,,40,1,1MM IG1,1.0,35,1.44,246.23999999999998,2023-08-12,2023-08-30,2023-08-30,3030000,3696,2.2,,2,2023-08-21,90.0,0.01,0.0,0.0,0.0,0.0,0.0,3030000.0,2727000.0,27.0,27.0,,,,,,11.1,6.333,,,,,,,1377273.0,,12.0,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,GAR,0.0,246.23999999999998,,,,,,,,,,,
111,69118,2021-06-14,98,0.01,36.0,21,98,91,BG91,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,59.04,2021-06-10,2021-06-30,2021-06-30,910000,3458,0.5,,4,2021-06-21,90.0,0.01,0.0,0.0,0.0,0.0,0.0,910000.0,819000.0,8.0,8.0,,,,,,10.3,4.5,,,,,,,1820000.0,,16.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,59.04,,,,,,,,,,,
112,72572,2022-05-09,93,0.01,259.0,22,93,86,BG86,,22,1,Mix Ig1/4-1/2,0.5,35,1.64,424.76,2022-04-29,2022-05-22,2022-05-22,3836000,3565,2.2,7.0,10,,,0.01,0.0,0.0,0.0,0.0,0.0,3836000.0,,,,,,,385.0,,16.8,,,,,2022-05-02,0.01,0.0,1743636.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,631.4,,,,,,,,,,,
113,69019,2021-05-31,93,0.01,77.0,28,93,86,BG86,,28,1,I1/6-1/4-1/2,0.5,35,1.4,107.8,2021-05-26,2021-06-19,2021-06-19,1200000,3449,2.2,,5,2021-05-31,90.0,0.01,0.0,0.0,0.0,0.0,0.0,1200000.0,1080000.0,11.0,11.0,,,,,,5.0,7.0,,,,,,,545455.0,>160k,5.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MG,0.0,107.8,,,,,,,,,,,
114,69117,2021-06-14,97,0.01,31.0,21,97,90,BG90,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,50.839999999999996,2021-06-10,2021-06-29,2021-06-29,770000,3457,0.5,,4,2021-06-21,90.0,0.01,0.0,0.0,0.0,0.0,0.0,770000.0,693000.0,7.0,7.0,,,,,,8.9,4.429,,,,,,,1540000.0,,14.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,50.839999999999996,,,,,,,,,,,
115,69505,2021-07-26,95,0.01,35.0,28,95,88,BG88,,28,1,I1/6-1/4-1/2,0.5,35,1.4,49.0,2021-07-23,2021-08-16,2021-08-16,682500,3470,0.25,,3,2021-08-09,85.0,0.01,0.0,0.0,0.0,0.0,0.0,682500.0,580125.0,6.0,6.0,,,,,,20.0,5.833,,,,,,,2730000.0,,24.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,49.0,,,,,,,,,,,
116,69115,2021-06-14,95,0.01,60.0,21,95,88,BG88,,21,1,Mix Ig1/6-1/4,0.05,35,1.64,98.39999999999999,2021-06-10,2021-07-02,2021-07-02,1204000,3455,0.25,,4,,,0.01,0.0,0.0,0.0,0.0,0.0,1204000.0,,,,,,,,,34.3,,,,,,,,4816000.0,,,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,98.39999999999999,,,,,,,,,,,
